timestamp,open,high,low,close,volume,symbol
1767086820000,87686.60000000,87692.60000000,87635.40000000,87659.20000000,2184.57500000,BTCUSDT
1767087000000,87692.50000000,87725.70000000,87653.90000000,87710.60000000,6250.07100000,BTCUSDT
1767087180000,87710.60000000,87729.10000000,87688.00000000,87729.10000000,1509.15000000,BTCUSDT
1767087360000,87729.10000000,87731.10000000,87710.40000000,87715.70000000,3146.82300000,BTCUSDT
1767087540000,87715.70000000,87720.30000000,87703.50000000,87718.40000000,205.67100000,BTCUSDT
1767087720000,87718.30000000,87813.70000000,87718.20000000,87813.70000000,9668.99600000,BTCUSDT
1767087900000,87813.60000000,87864.20000000,87786.00000000,87864.20000000,9008.62900000,BTCUSDT
1767088080000,87864.20000000,87884.30000000,87863.30000000,87884.30000000,7121.13300000,BTCUSDT
1767088260000,87884.20000000,87966.10000000,87800.10000000,87920.10000000,6118.48700000,BTCUSDT
1767088440000,87920.10000000,87929.50000000,87901.80000000,87919.00000000,2054.85300000,BTCUSDT
1767088620000,87919.00000000,87952.00000000,87901.80000000,87952.00000000,32.11300000,BTCUSDT
1767088800000,87952.00000000,88074.10000000,87901.80000000,88020.20000000,7471.13400000,BTCUSDT
1767088980000,88020.30000000,88130.00000000,87983.20000000,87997.40000000,5477.19200000,BTCUSDT
1767089160000,87997.60000000,88104.20000000,87989.90000000,87998.40000000,6565.64800000,BTCUSDT
1767089340000,87998.40000000,88004.90000000,87955.60000000,87955.60000000,27.45500000,BTCUSDT
1767089520000,87955.90000000,88200.00000000,87955.60000000,88000.00000000,3200.35500000,BTCUSDT
1767089700000,88000.00000000,88118.80000000,87990.20000000,88028.20000000,8464.00300000,BTCUSDT
1767089880000,88028.20000000,88200.00000000,88001.80000000,88004.30000000,4000.05400000,BTCUSDT
1767090060000,88004.30000000,88004.40000000,87913.00000000,87916.30000000,1738.91600000,BTCUSDT
1767090240000,87916.30000000,87931.60000000,87638.00000000,87931.60000000,7393.21300000,BTCUSDT
1767090420000,87931.60000000,87963.30000000,87927.70000000,87963.30000000,17.90100000,BTCUSDT
1767090600000,87963.30000000,87973.70000000,87400.00000000,87973.70000000,6819.85800000,BTCUSDT
1767090780000,87973.70000000,87981.20000000,87964.60000000,87981.20000000,2262.21800000,BTCUSDT
